timestamp,open,high,low,close,volume,oi
2023-02-22 14:15:00,17536.3,17576.4,17529.45,17576.3,6673,0.0
2023-02-22 14:30:00,17575.6,17587.5,17569.7,17573.95,6434,0.0
2023-02-22 14:45:00,17575.2,17593.55,17572.65,17579.9,4673,0.0
2023-02-22 15:00:00,17582.75,17587.35,17544.75,17558.9,8388,0.0
2023-02-22 15:15:00,17558.45,17559.85,17543.05,17554.3,8038,0.0
2023-02-23 09:15:00,17574.65,17585.25,17501.7,17504.5,8004,0.0
2023-02-23 09:30:00,17503.7,17505.1,17470.95,17472.95,10353,0.0
2023-02-23 09:45:00,17471.85,17576.9,17455.4,17560.75,13018,0.0
2023-02-23 10:00:00,17560.6,17609.4,17558.95,17582.15,17899,0.0
2023-02-23 10:15:00,17581.75,17611.35,17576.25,17609.9,6755,0.0
2023-02-23 10:30:00,17610.75,17620.05,17586.25,17602.6,7311,0.0
2023-02-23 10:45:00,17602.5,17603.55,17555.65,17557.15,6061,0.0
2023-02-23 11:00:00,17556.2,17583.1,17547.1,17580.55,4895,0.0
2023-02-23 11:15:00,17580.35,17595.35,17563.45,17591.0,4984,0.0
2023-02-23 11:30:00,17593.45,17593.45,17570.75,17583.65,5258,0.0
2023-02-23 11:45:00,17583.4,17585.35,17574.4,17578.6,8546,0.0
2023-02-23 12:00:00,17577.95,17584.0,17544.55,17552.25,7183,0.0
2023-02-23 12:15:00,17551.3,17558.95,17546.5,17551.85,2659,0.0
2023-02-23 12:30:00,17551.4,17555.3,17527.2,17528.4,6900,0.0
2023-02-23 12:45:00,17527.7,17563.75,17526.3,17547.5,6504,0.0
2023-02-23 13:00:00,17547.3,17585.8,17544.8,17576.05,6938,0.0
2023-02-23 13:15:00,17576.2,17579.7,17554.75,17555.75,3790,0.0
2023-02-23 13:30:00,17555.3,17568.7,17542.3,17567.7,4761,0.0
2023-02-23 13:45:00,17568.3,17592.0,17564.35,17573.85,4904,0.0
2023-02-23 14:00:00,17574.0,17584.75,17560.15,17569.1,3973,0.0
2023-02-23 14:15:00,17569.75,17581.2,17547.7,17556.9,3776,0.0
