timestamp,open,high,low,close,volume,oi
2023-02-24 09:15:00,17591.35,17599.75,17545.05,17552.45,26104,0.0
2023-02-24 09:45:00,17552.25,17565.8,17513.8,17548.95,13819,0.0
2023-02-24 10:15:00,17549.2,17565.7,17525.4,17531.95,12043,0.0
2023-02-24 10:45:00,17532.6,17532.95,17501.1,17519.45,8449,0.0
2023-02-24 11:15:00,17519.75,17534.85,17495.7,17499.4,5786,0.0
2023-02-24 11:45:00,17499.85,17510.5,17486.35,17490.0,7852,0.0
2023-02-24 12:15:00,17489.7,17489.7,17451.5,17459.25,10778,0.0
2023-02-24 12:45:00,17458.95,17464.7,17423.0,17431.55,13232,0.0
2023-02-24 13:15:00,17431.85,17458.5,17426.8,17457.05,9385,0.0
2023-02-24 13:45:00,17456.7,17485.45,17439.45,17444.8,11910,0.0
2023-02-24 14:15:00,17444.85,17471.1,17421.8,17454.95,8774,0.0
2023-02-24 14:45:00,17455.6,17481.2,17433.35,17474.15,9499,0.0
2023-02-24 15:15:00,17474.4,17476.8,17458.1,17465.8,8168,0.0
2023-02-27 09:15:00,17428.6,17451.6,17358.4,17407.0,37053,0.0
2023-02-27 09:45:00,17406.55,17419.8,17303.8,17306.4,22472,0.0
2023-02-27 10:15:00,17306.35,17332.6,17300.9,17323.45,10814,0.0
2023-02-27 10:45:00,17323.2,17377.35,17307.2,17376.65,12008,0.0
2023-02-27 11:15:00,17376.45,17394.3,17343.85,17379.8,9755,0.0
2023-02-27 11:45:00,17379.0,17397.3,17323.8,17329.05,14400,0.0
2023-02-27 12:15:00,17328.7,17347.15,17322.65,17333.75,5550,0.0
2023-02-27 12:45:00,17331.85,17347.9,17299.0,17308.5,5816,0.0
2023-02-27 13:15:00,17306.95,17342.2,17304.0,17333.5,5349,0.0
2023-02-27 13:45:00,17333.05,17374.15,17327.0,17354.2,14100,0.0
2023-02-27 14:15:00,17354.05,17363.45,17336.7,17353.65,6563,0.0
2023-02-27 14:45:00,17353.75,17405.3,17336.1,17402.5,15628,0.0
2023-02-27 15:15:00,17401.75,17411.05,17388.55,17392.7,13771,0.0
2023-02-28 09:15:00,17383.25,17440.45,17367.4,17421.6,22783,0.0
2023-02-28 09:45:00,17421.2,17432.8,17369.9,17380.45,11861,0.0
2023-02-28 10:15:00,17380.95,17415.7,17363.1,17363.35,9805,0.0
2023-02-28 10:45:00,17361.9,17379.7,17346.2,17375.05,9731,0.0
2023-02-28 11:15:00,17374.75,17380.95,17343.75,17345.35,5845,0.0
2023-02-28 11:45:00,17344.75,17386.35,17344.75,17385.0,6893,0.0
2023-02-28 12:15:00,17384.85,17401.15,17354.45,17354.6,7639,0.0
2023-02-28 12:45:00,17354.55,17368.3,17339.8,17348.6,17015,0.0
2023-02-28 13:15:00,17348.25,17360.9,17326.55,17329.05,9651,0.0
2023-02-28 13:45:00,17327.75,17334.25,17255.2,17261.2,23892,0.0
2023-02-28 14:15:00,17260.95,17315.45,17260.9,17274.85,25456,0.0
2023-02-28 14:45:00,17275.85,17342.1,17274.55,17313.55,17270,0.0
2023-02-28 15:15:00,17313.3,17322.8,17296.05,17303.95,14361,0.0
2023-03-01 09:15:00,17360.1,17421.95,17345.25,17405.45,29796,0.0
2023-03-01 09:45:00,17405.75,17420.95,17384.6,17404.15,12179,0.0
2023-03-01 10:15:00,17404.6,17427.25,17389.55,17418.5,9157,0.0
2023-03-01 10:45:00,17418.2,17430.65,17409.5,17430.5,7066,0.0
2023-03-01 11:15:00,17430.9,17441.35,17417.5,17429.25,8502,0.0
2023-03-01 11:45:00,17429.45,17431.35,17406.7,17407.8,4907,0.0
2023-03-01 12:15:00,17407.55,17422.75,17393.6,17417.3,5003,0.0
2023-03-01 12:45:00,17417.35,17429.75,17410.8,17414.75,2773,0.0
2023-03-01 13:15:00,17415.2,17422.05,17401.8,17420.55,4281,0.0
2023-03-01 13:45:00,17420.9,17445.7,17415.4,17442.9,9774,0.0
2023-03-01 14:15:00,17442.4,17466.45,17428.25,17465.55,13006,0.0
2023-03-01 14:45:00,17465.5,17467.75,17442.9,17447.1,13479,0.0
2023-03-01 15:15:00,17447.15,17459.4,17445.9,17450.9,10223,0.0
2023-03-02 09:15:00,17421.5,17445.8,17363.0,17388.15,34852,0.0
2023-03-02 09:45:00,17388.75,17393.45,17343.95,17354.35,15769,0.0
2023-03-02 10:15:00,17354.5,17387.55,17345.7,17382.95,7924,0.0
2023-03-02 10:45:00,17382.85,17388.0,17356.15,17376.1,6776,0.0
2023-03-02 11:15:00,17376.05,17380.95,17363.0,17376.05,2776,0.0
2023-03-02 11:45:00,17375.5,17401.8,17373.95,17386.8,7941,0.0
2023-03-02 12:15:00,17387.35,17391.8,17370.7,17377.8,11776,0.0
2023-03-02 12:45:00,17377.6,17388.3,17350.6,17350.6,9971,0.0
2023-03-02 13:15:00,17350.75,17368.15,17315.6,17316.05,15087,0.0
2023-03-02 13:45:00,17316.0,17339.65,17306.0,17334.3,17947,0.0
2023-03-02 14:15:00,17334.45,17345.4,17317.75,17323.85,25382,0.0
2023-03-02 14:45:00,17323.65,17336.2,17314.35,17329.4,19404,0.0
2023-03-02 15:15:00,17329.95,17330.65,17311.75,17321.9,10320,0.0
2023-03-03 09:15:00,17451.25,17487.1,17427.7,17462.9,49668,0.0
2023-03-03 09:45:00,17463.5,17514.75,17462.4,17512.65,17283,0.0
2023-03-03 10:15:00,17513.9,17534.0,17508.55,17531.3,18085,0.0
2023-03-03 10:45:00,17531.45,17556.55,17530.5,17547.85,9222,0.0
2023-03-03 11:15:00,17547.5,17579.0,17534.9,17575.15,9721,0.0
2023-03-03 11:45:00,17575.65,17578.05,17563.3,17570.55,5063,0.0
2023-03-03 12:15:00,17570.0,17575.25,17535.9,17540.2,6547,0.0
2023-03-03 12:45:00,17540.9,17565.65,17539.9,17561.65,5174,0.0
