timestamp,open,high,low,close,volume,oi
2024-08-16 09:15:00,24334.85,24342.95,24302.8,24329.45,16599,11547375.0
2024-08-16 09:18:00,24327.55,24355.7,24327.55,24355.7,12587,11520125.0
2024-08-16 09:21:00,24356.45,24395.6,24355.9,24390.4,13598,11585150.0
2024-08-16 09:24:00,24391.9,24403.25,24383.5,24394.2,6303,11558800.0
2024-08-16 09:27:00,24393.6,24397.45,24383.45,24385.65,3650,11587625.0
2024-08-16 09:30:00,24385.3,24394.55,24373.45,24378.0,4107,11581625.0
2024-08-16 09:33:00,24379.6,24397.3,24378.25,24392.4,1787,11586375.0
2024-08-16 09:36:00,24393.4,24398.55,24348.1,24372.15,3655,11588875.0
2024-08-16 09:39:00,24372.45,24382.95,24352.65,24357.05,3882,11586225.0
2024-08-16 09:42:00,24357.5,24357.9,24315.25,24335.35,5566,11564525.0
2024-08-16 09:45:00,24337.75,24344.15,24320.65,24321.65,3160,11552775.0
2024-08-16 09:48:00,24321.95,24339.55,24317.0,24321.85,2146,11526550.0
2024-08-16 09:51:00,24321.0,24327.45,24287.45,24314.55,4309,11515650.0
2024-08-16 09:54:00,24315.3,24317.0,24294.75,24312.2,2001,11498150.0
2024-08-16 09:57:00,24312.75,24325.7,24299.6,24300.15,1902,11480375.0
2024-08-16 10:00:00,24299.1,24308.85,24275.3,24303.95,4650,11466100.0
2024-08-16 10:03:00,24302.05,24319.6,24294.75,24314.65,1928,11437900.0
2024-08-16 10:06:00,24313.4,24313.4,24287.8,24298.05,1263,11419900.0
2024-08-16 10:09:00,24297.95,24299.3,24286.25,24288.7,1888,11415250.0
2024-08-16 10:12:00,24287.9,24302.45,24286.6,24295.0,1512,11401025.0
2024-08-16 10:15:00,24293.7,24306.65,24281.5,24290.05,2882,11398400.0
2024-08-16 10:18:00,24289.4,24290.6,24269.15,24272.65,2631,11374050.0
2024-08-16 10:21:00,24273.45,24287.55,24268.35,24284.15,2067,11367900.0
2024-08-16 10:24:00,24284.3,24285.8,24243.35,24260.75,3941,11365725.0
2024-08-16 10:27:00,24260.05,24262.6,24234.0,24238.95,4679,11358350.0
2024-08-16 10:30:00,24241.05,24241.9,24205.2,24219.95,6811,11371550.0
2024-08-16 10:33:00,24218.85,24234.2,24217.4,24227.55,2598,11369225.0
2024-08-16 10:36:00,24226.1,24244.7,24225.3,24233.4,1562,11372250.0
2024-08-16 10:39:00,24232.95,24255.0,24232.45,24247.6,2321,11359150.0
2024-08-16 10:42:00,24247.3,24258.65,24228.95,24258.05,3325,11342925.0
2024-08-16 10:45:00,24257.1,24263.2,24245.3,24250.45,1886,11320225.0
2024-08-16 10:48:00,24249.7,24274.9,24249.65,24268.35,1526,11310725.0
2024-08-16 10:51:00,24268.7,24271.65,24256.3,24264.1,2225,11306350.0
2024-08-16 10:54:00,24263.35,24268.5,24247.2,24248.3,2546,11308700.0
2024-08-16 10:57:00,24249.5,24259.7,24242.7,24256.9,1108,11311875.0
2024-08-16 11:00:00,24257.45,24261.7,24247.6,24253.2,1101,11306375.0
2024-08-16 11:03:00,24253.25,24259.75,24248.8,24250.9,932,11311125.0
2024-08-16 11:06:00,24250.8,24253.35,24230.9,24232.8,2262,11310025.0
2024-08-16 11:09:00,24232.2,24242.05,24226.4,24238.35,1915,11294125.0
2024-08-16 11:12:00,24238.1,24247.6,24233.25,24234.35,664,11307075.0
2024-08-16 11:15:00,24233.9,24243.8,24227.85,24234.2,834,11306050.0
2024-08-16 11:18:00,24234.6,24243.95,24233.55,24240.7,438,11306800.0
2024-08-16 11:21:00,24240.6,24252.3,24238.0,24246.55,855,11308650.0
2024-08-16 11:24:00,24246.45,24266.6,24243.8,24266.6,1753,11305350.0
2024-08-16 11:27:00,24269.85,24319.95,24269.85,24313.9,5885,11274800.0
2024-08-16 11:30:00,24313.3,24339.95,24312.9,24326.2,5304,11265425.0
2024-08-16 11:33:00,24327.05,24329.55,24317.45,24317.45,2200,11252225.0
2024-08-16 11:36:00,24316.65,24321.1,24303.75,24318.85,2500,11254900.0
2024-08-16 11:39:00,24318.0,24321.2,24310.75,24316.4,843,11248375.0
2024-08-16 11:42:00,24316.35,24334.4,24314.65,24333.15,1116,11248750.0
2024-08-16 11:45:00,24331.95,24369.75,24330.65,24364.2,4455,11238225.0
2024-08-16 11:48:00,24364.45,24369.35,24357.1,24363.75,1721,11232575.0
2024-08-16 11:51:00,24363.55,24368.05,24349.05,24353.95,1416,11237675.0
2024-08-16 11:54:00,24356.35,24362.7,24350.35,24354.75,1097,11223150.0
2024-08-16 11:57:00,24354.85,24388.75,24351.8,24385.85,5074,11244100.0
2024-08-16 12:00:00,24385.1,24388.75,24375.7,24384.6,2030,11254600.0
2024-08-16 12:03:00,24383.95,24423.15,24383.15,24419.15,9633,11269300.0
2024-08-16 12:06:00,24420.7,24434.95,24411.15,24426.0,7628,11252625.0
2024-08-16 12:09:00,24428.35,24440.3,24420.55,24420.55,8374,11258725.0
2024-08-16 12:12:00,24421.4,24426.1,24417.65,24419.8,2860,11272475.0
2024-08-16 12:15:00,24419.95,24429.75,24413.65,24415.05,2486,11283000.0
2024-08-16 12:18:00,24414.95,24416.75,24405.8,24411.05,2261,11290200.0
2024-08-16 12:21:00,24412.75,24412.75,24392.95,24393.95,1973,11294200.0
2024-08-16 12:24:00,24392.8,24411.2,24389.2,24405.15,1405,11294800.0
2024-08-16 12:27:00,24405.1,24412.15,24404.75,24409.3,1459,11295850.0
2024-08-16 12:30:00,24409.05,24438.15,24408.4,24423.8,3416,11326250.0
2024-08-16 12:33:00,24424.2,24433.4,24418.75,24432.1,857,11331525.0
2024-08-16 12:36:00,24432.9,24448.8,24431.9,24446.75,2575,11329400.0
2024-08-16 12:39:00,24446.8,24451.2,24437.15,24438.3,2072,11330475.0
2024-08-16 12:42:00,24438.95,24441.7,24431.75,24434.3,1176,11331725.0
2024-08-16 12:45:00,24434.85,24439.0,24414.75,24415.55,978,11337575.0
2024-08-16 12:48:00,24416.4,24431.0,24413.35,24430.45,1558,11340650.0
2024-08-16 12:51:00,24429.55,24432.95,24421.6,24425.0,559,11344750.0
2024-08-16 12:54:00,24425.7,24430.4,24423.4,24425.9,605,11345550.0
2024-08-16 12:57:00,24426.15,24435.8,24419.6,24427.65,2676,11351625.0
2024-08-16 13:00:00,24427.1,24458.95,24426.9,24456.15,6642,11337950.0
2024-08-16 13:03:00,24457.3,24458.9,24450.35,24454.15,2440,11367200.0
2024-08-16 13:06:00,24453.9,24454.55,24440.5,24441.65,1394,11385350.0
2024-08-16 13:09:00,24442.1,24452.5,24440.4,24442.15,1134,11394425.0
2024-08-16 13:12:00,24441.65,24443.0,24435.25,24442.8,625,11402275.0
2024-08-16 13:15:00,24442.4,24449.2,24442.1,24445.85,1555,11397900.0
2024-08-16 13:18:00,24446.25,24456.8,24434.55,24434.55,1204,11410850.0
2024-08-16 13:21:00,24434.15,24444.35,24430.7,24440.7,1118,11414150.0
2024-08-16 13:24:00,24441.8,24450.3,24440.55,24449.7,1608,11421300.0
2024-08-16 13:27:00,24449.65,24455.05,24427.65,24438.05,1070,11424825.0
2024-08-16 13:30:00,24437.3,24446.9,24434.7,24441.95,661,11432050.0
2024-08-16 13:33:00,24441.15,24450.9,24439.85,24448.95,1866,11436450.0
2024-08-16 13:36:00,24447.55,24455.45,24443.55,24449.45,2418,11395525.0
2024-08-16 13:39:00,24449.15,24464.95,24449.0,24462.2,5607,11398400.0
2024-08-16 13:42:00,24461.7,24469.85,24458.95,24466.0,1955,11421025.0
2024-08-16 13:45:00,24465.25,24480.25,24462.55,24479.95,2222,11429200.0
2024-08-16 13:48:00,24478.0,24495.15,24477.15,24485.05,6661,11452150.0
2024-08-16 13:51:00,24487.65,24491.15,24482.05,24486.65,2262,11426275.0
2024-08-16 13:54:00,24486.2,24488.1,24468.95,24470.5,1899,11428900.0
2024-08-16 13:57:00,24470.55,24483.05,24466.85,24481.8,1378,11435425.0
2024-08-16 14:00:00,24481.7,24495.3,24481.4,24492.45,2835,11446450.0
2024-08-16 14:03:00,24491.5,24499.45,24486.3,24487.65,3364,11465400.0
2024-08-16 14:06:00,24488.4,24508.6,24488.2,24502.25,4639,11474575.0
2024-08-16 14:09:00,24503.9,24508.7,24501.8,24507.55,2240,11471450.0
2024-08-16 14:12:00,24506.05,24517.75,24499.4,24516.0,6364,11473050.0
2024-08-16 14:15:00,24514.95,24516.7,24502.6,24507.2,4357,11505950.0
2024-08-16 14:18:00,24505.85,24513.65,24493.3,24494.15,2255,11543275.0
2024-08-16 14:21:00,24492.55,24515.9,24488.05,24509.4,2656,11560775.0
2024-08-16 14:24:00,24510.1,24515.0,24502.65,24510.25,1559,11576250.0
2024-08-16 14:27:00,24509.4,24512.95,24500.45,24506.15,1619,11583625.0
2024-08-16 14:30:00,24504.85,24508.0,24488.95,24494.55,2013,11592025.0
2024-08-16 14:33:00,24493.15,24497.9,24482.4,24492.95,1269,11584725.0
2024-08-16 14:36:00,24495.1,24508.15,24490.25,24497.05,984,11581625.0
2024-08-16 14:39:00,24497.9,24499.15,24473.25,24480.65,1730,11580050.0
2024-08-16 14:42:00,24481.45,24489.65,24475.7,24481.05,1125,11577600.0
2024-08-16 14:45:00,24482.0,24494.15,24477.5,24492.45,1164,11574500.0
2024-08-16 14:48:00,24492.8,24501.0,24485.2,24500.05,922,11576575.0
2024-08-16 14:51:00,24499.25,24510.0,24495.25,24498.9,1943,11573675.0
2024-08-16 14:54:00,24502.05,24513.5,24496.0,24504.15,1717,11574975.0
2024-08-16 14:57:00,24505.4,24517.75,24503.4,24513.65,1410,11573475.0
2024-08-16 15:00:00,24513.2,24520.4,24507.75,24516.45,3666,11508375.0
2024-08-16 15:03:00,24517.1,24545.6,24514.75,24526.3,4681,11520325.0
2024-08-16 15:06:00,24526.85,24541.75,24524.4,24537.8,4380,11532200.0
2024-08-16 15:09:00,24537.55,24556.3,24535.95,24552.9,5264,11514550.0
2024-08-16 15:12:00,24553.9,24563.45,24549.25,24554.35,5652,11545400.0
2024-08-16 15:15:00,24554.15,24561.3,24551.7,24559.7,5101,11561600.0
2024-08-16 15:18:00,24559.55,24560.5,24541.9,24545.9,5068,11589450.0
2024-08-16 15:21:00,24546.1,24550.9,24543.1,24548.65,6378,11573800.0
2024-08-16 15:24:00,24549.4,24549.4,24541.4,24545.75,6318,11572675.0
2024-08-16 15:27:00,24546.05,24548.0,24537.45,24539.2,5436,11562325.0
2024-08-19 09:15:00,24636.35,24638.25,24608.3,24614.65,8651,11294425.0
2024-08-19 09:18:00,24611.7,24619.45,24594.75,24614.4,4421,11293825.0
2024-08-19 09:21:00,24614.3,24614.6,24593.85,24607.95,2588,11319125.0
2024-08-19 09:24:00,24609.0,24609.55,24582.1,24594.9,2140,11325725.0
2024-08-19 09:27:00,24593.4,24596.1,24578.3,24581.1,2269,11317200.0
2024-08-19 09:30:00,24582.5,24607.95,24582.5,24607.65,2550,11312700.0
2024-08-19 09:33:00,24607.55,24614.7,24595.4,24598.7,2135,11301575.0
2024-08-19 09:36:00,24597.85,24599.35,24588.55,24591.1,1201,11296175.0
2024-08-19 09:39:00,24591.0,24623.2,24588.05,24622.7,1875,11292225.0
2024-08-19 09:42:00,24622.2,24625.95,24613.1,24615.9,1584,11291375.0
2024-08-19 09:45:00,24615.35,24625.05,24611.1,24611.2,1934,11287250.0
2024-08-19 09:48:00,24611.7,24618.2,24595.65,24599.0,2537,11283875.0
2024-08-19 09:51:00,24598.3,24601.75,24571.8,24575.75,2820,11294300.0
2024-08-19 09:54:00,24575.3,24578.95,24566.3,24573.25,2697,11297525.0
2024-08-19 09:57:00,24572.8,24585.7,24571.15,24585.25,2496,11298175.0
2024-08-19 10:00:00,24584.2,24593.95,24575.9,24589.25,1672,11299875.0
