timestamp,open,high,low,close,volume,oi,is_swing_high,is_swing_low,active_bsl,active_ssl,dist_to_bsl,dist_to_ssl,body_size,upper_wick,lower_wick,true_bos_bullish,true_bos_bearish,sweep_trap_bsl,sweep_trap_ssl,oi_pct_change,vol_oi_ratio,oi_zscore,date,vwap,dist_to_vwap_pct,vwap_trend,atr,trigger_long,trigger_short,long_sl,long_tp,short_sl,short_tp
2023-03-03 09:15:00,17451.25,17514.75,17427.7,17512.65,66951,0.0,False,False,17467.75,17306.0,-44.900000000001455,206.65000000000146,61.400000000001455,2.099999999998545,23.549999999999272,1,0,0,0,0.0,0.0,0.0,2023-03-03,17485.033333333333,0.15794460405185734,1,61.8314536824696,0,0,,,,
2023-03-03 10:15:00,17513.9,17556.55,17508.55,17547.85,27307,0.0,False,False,17467.75,17306.0,-80.09999999999854,241.84999999999854,33.94999999999709,8.700000000000728,5.350000000002183,1,0,0,0,0.0,0.0,0.0,2023-03-03,17500.27663699633,0.2718434913371491,1,60.76981645062466,0,0,,,,
2023-03-03 11:15:00,17547.5,17579.0,17534.9,17570.55,14784,0.0,False,False,17467.75,17306.0,-102.79999999999927,264.5499999999993,23.049999999999272,8.450000000000728,12.599999999998545,1,0,0,0,0.0,0.0,0.0,2023-03-03,17508.57508895655,0.35396890225829925,1,59.49709926839096,0,0,,,,
2023-03-03 12:15:00,17570.0,17575.25,17535.9,17561.65,11721,0.0,False,False,17467.75,17306.0,-93.90000000000146,255.65000000000146,8.349999999998545,5.25,25.75,1,0,0,0,0.0,0.0,0.0,2023-03-03,17513.333342580096,0.2758849870254781,1,57.96642735678832,0,0,,,,
2023-03-03 13:15:00,17561.05,17613.95,17560.55,17609.75,20581,0.0,False,False,17467.75,17306.0,-142.0,303.75,48.70000000000073,4.200000000000728,0.5,1,0,0,0,0.0,0.0,0.0,2023-03-03,17525.18836455739,0.48251484482543483,1,57.62106403670899,0,0,,,,
2023-03-03 14:15:00,17609.7,17644.75,17587.2,17591.9,66014,0.0,False,False,17467.75,17306.0,-124.15000000000146,285.90000000000146,17.799999999999272,35.04999999999927,4.700000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-03,17551.536162096472,0.22997324867037663,1,57.61571188669701,0,0,,,,
2023-03-03 15:15:00,17592.45,17598.35,17585.0,17594.35,13003,0.0,False,False,17467.75,17306.0,-126.59999999999854,288.34999999999854,1.8999999999978172,4.0,7.450000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-03,17553.957278586804,0.23010607108214617,1,54.294768250300834,0,0,,,,
2023-03-06 09:15:00,17680.35,17779.6,17671.95,17775.15,46620,0.0,False,False,17467.75,17306.0,-307.40000000000146,469.15000000000146,94.80000000000291,4.44999999999709,8.399999999997817,1,0,0,0,0.0,0.0,0.0,2023-03-06,17742.233333333334,0.18552718842235877,1,64.084227244515,0,0,,,,
2023-03-06 10:15:00,17775.2,17799.95,17758.25,17779.35,20201,0.0,False,False,17467.75,17306.0,-311.59999999999854,473.34999999999854,4.149999999997817,20.600000000002183,16.950000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-06,17753.403877772955,0.1461473101478193,1,62.41645777037812,0,0,,,,
2023-03-06 11:15:00,17779.75,17786.85,17750.05,17779.6,14171,0.0,False,False,17467.75,17306.0,-311.84999999999854,473.59999999999854,0.1500000000014552,7.099999999998545,29.549999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-06,17756.686763507507,0.12904004445008083,1,60.513722651956876,0,0,,,,
2023-03-06 12:15:00,17779.7,17785.95,17739.4,17770.5,14650,0.0,True,False,17799.95,17306.0,29.450000000000728,464.5,9.200000000000728,6.25,31.099999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-06,17758.00354638478,0.07037082509065273,1,59.47947436291947,0,0,,,,
2023-03-06 13:15:00,17770.1,17773.8,17717.45,17723.25,15910,0.0,False,False,17799.95,17306.0,76.70000000000073,417.25,46.849999999998545,3.7000000000007276,5.799999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-06,17755.17432990892,-0.1798029651285602,-1,59.24829411002731,0,0,,,,
2023-03-06 14:15:00,17722.6,17747.1,17704.0,17709.35,18073,0.0,False,False,17799.95,17306.0,90.60000000000218,403.34999999999854,13.25,24.5,5.349999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-06,17750.291053423338,-0.2306500400478977,-1,58.058296327294805,0,0,,,,
2023-03-06 15:15:00,17709.3,17726.6,17703.45,17711.45,8289,0.0,False,False,17799.95,17306.0,88.5,405.4500000000007,2.150000000001455,15.149999999997817,5.849999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-06,17748.099847006106,-0.20650011731981277,-1,55.491648199134126,0,0,,,,
2023-03-08 09:15:00,17665.75,17710.7,17602.25,17697.2,58072,0.0,False,False,17799.95,17306.0,102.75,391.2000000000007,31.450000000000728,13.5,63.5,0,0,0,0,0.0,0.0,0.0,2023-03-08,17670.05,0.153649819892991,1,59.432315735738015,0,0,,,,
2023-03-08 10:15:00,17697.6,17712.35,17681.55,17682.2,13397,0.0,False,False,17799.95,17306.0,117.75,376.2000000000007,15.399999999997817,14.75,0.6500000000014552,0,0,0,0,0.0,0.0,0.0,2023-03-08,17674.17081765054,0.045428905447946435,1,57.33559099776942,0,0,,,,
2023-03-08 11:15:00,17682.8,17694.6,17647.9,17650.75,12646,0.0,False,True,17799.95,17602.25,149.20000000000073,48.5,32.04999999999927,11.799999999999272,2.849999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-08,17672.704361092947,-0.12422751291692542,-1,56.558153963959306,0,0,,,,
2023-03-08 12:15:00,17650.7,17684.75,17645.9,17670.95,10253,0.0,False,False,17799.95,17602.25,129.0,68.70000000000073,20.25,13.799999999999272,4.799999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-08,17672.106317113143,-0.00654317653138071,-1,55.265885917837,0,0,,,,
2023-03-08 13:15:00,17671.0,17718.0,17671.0,17708.65,14511,0.0,False,False,17799.95,17602.25,91.29999999999927,106.40000000000146,37.650000000001455,9.349999999998545,0.0,0,0,0,0,0.0,0.0,0.0,2023-03-08,17675.71948661664,0.1863036659316525,1,54.667250717597405,0,0,,,,
2023-03-08 14:15:00,17708.3,17764.3,17693.7,17756.6,24247,0.0,False,True,17799.95,17645.9,43.35000000000218,110.69999999999709,48.29999999999927,7.700000000000728,14.599999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-08,17687.099419973056,0.3929450407705609,1,55.82649775775086,0,0,,,,
2023-03-08 15:15:00,17756.15,17766.5,17747.25,17754.4,12112,0.0,False,False,17799.95,17645.9,45.54999999999927,108.5,1.75,10.349999999998545,7.150000000001455,0,0,0,0,0.0,0.0,0.0,2023-03-08,17692.849495196388,0.34788350412591734,1,53.168772498856335,0,0,,,,
2023-03-09 09:15:00,17772.05,17772.35,17670.55,17675.3,41322,0.0,False,False,17799.95,17645.9,124.65000000000146,29.399999999997817,96.75,0.2999999999992724,4.75,0,0,0,0,0.0,0.0,0.0,2023-03-09,17706.066666666666,-0.17376341818811494,-1,56.698066279366124,0,0,,,,
2023-03-09 10:15:00,17674.55,17704.7,17668.9,17703.55,13544,0.0,False,False,17799.95,17645.9,96.40000000000146,57.64999999999782,29.0,1.1500000000014552,5.649999999997817,0,0,0,0,0.0,0.0,0.0,2023-03-09,17702.68885405655,0.004864492340965521,1,55.183172691025796,0,0,,,,
2023-03-09 11:15:00,17703.45,17723.4,17674.7,17680.65,14013,0.0,True,False,17772.35,17645.9,91.69999999999709,34.75,22.799999999999272,19.950000000000728,5.950000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-09,17700.700763899982,-0.1132766672202807,-1,54.71370788833964,0,0,,,,
2023-03-09 12:15:00,17680.3,17680.95,17644.4,17658.2,18837,0.0,False,False,17772.35,17645.9,114.14999999999782,12.299999999999272,22.099999999998545,0.6500000000014552,13.799999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-09,17692.214400641467,-0.19225632174248,-1,53.399715910687696,0,0,,,,
2023-03-09 13:15:00,17658.5,17670.95,17612.25,17627.65,18034,0.0,False,False,17772.35,17645.9,144.6999999999971,-18.25,30.849999999998545,12.450000000000728,15.400000000001455,0,1,0,0,0.0,0.0,0.0,2023-03-09,17682.78992592593,-0.31182820220627394,-1,53.78279725566622,0,0,,,,
2023-03-09 14:15:00,17627.75,17630.6,17586.3,17586.4,25850,0.0,False,False,17772.35,17645.9,185.9499999999971,-59.5,41.349999999998545,2.849999999998545,0.10000000000218279,0,1,0,0,0.0,0.0,0.0,2023-03-09,17666.74369047619,-0.45477362372953456,-1,53.098002215770684,0,0,,,,
2023-03-09 15:15:00,17587.2,17589.6,17573.6,17589.6,18306,0.0,False,False,17772.35,17645.9,182.75,-56.30000000000291,2.399999999997817,0.0,13.600000000002183,0,0,0,0,0.0,0.0,0.0,2023-03-09,17656.67188282435,-0.37986707387135776,-1,50.421093927163454,0,0,,,,
2023-03-10 09:15:00,17443.8,17451.5,17324.35,17392.65,72929,0.0,False,False,17772.35,17645.9,379.6999999999971,-253.25,51.14999999999782,7.700000000000728,68.30000000000291,0,0,0,0,0.0,0.0,0.0,2023-03-10,17389.5,0.01811437936686768,1,65.9113688137846,0,0,,,,
2023-03-10 10:15:00,17393.1,17428.2,17381.9,17418.2,24404,0.0,False,False,17772.35,17645.9,354.1499999999978,-227.70000000000073,25.100000000002183,10.0,11.19999999999709,0,1,0,0,0.0,0.0,0.0,2023-03-10,17394.497822595284,0.1362624989031197,1,64.49824384196548,0,0,,,,
2023-03-10 11:15:00,17419.2,17435.05,17395.3,17395.5,14460,0.0,False,True,17772.35,17324.35,376.84999999999854,71.15000000000146,23.700000000000728,15.849999999998545,0.2000000000007276,0,0,0,0,0.0,0.0,0.0,2023-03-10,17396.324041457574,-0.004736871166633368,-1,62.71609297611739,0,0,,,,
2023-03-10 12:15:00,17394.95,17429.15,17376.7,17417.85,16134,0.0,False,False,17772.35,17324.35,354.5,93.5,22.899999999997817,11.30000000000291,18.25,0,0,0,0,0.0,0.0,0.0,2023-03-10,17397.783987482442,0.11533659994855494,1,61.97724972316414,0,0,,,,
2023-03-10 13:15:00,17418.1,17418.9,17373.45,17394.35,15642,0.0,False,False,17772.35,17324.35,378.0,70.0,23.75,0.8000000000029104,20.899999999997817,0,0,0,0,0.0,0.0,0.0,2023-03-10,17397.54240794786,-0.018349763851730514,-1,60.788438360731874,0,0,,,,
2023-03-10 14:15:00,17394.95,17418.65,17367.15,17409.9,24720,0.0,False,False,17772.35,17324.35,362.4499999999971,85.55000000000291,14.950000000000728,8.75,27.799999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-10,17397.69286148629,0.0701652719754175,1,60.12065255552866,0,0,,,,
2023-03-10 15:15:00,17410.15,17425.95,17408.8,17412.9,12175,0.0,False,False,17772.35,17324.35,359.4499999999971,88.55000000000291,2.75,13.049999999999272,1.3500000000021828,0,0,0,0,0.0,0.0,0.0,2023-03-10,17398.920081290453,0.08034934722518586,1,57.03274556220101,0,0,,,,
2023-03-13 09:15:00,17421.9,17529.9,17386.95,17455.6,61860,0.0,False,True,17772.35,17367.15,316.75,88.44999999999709,33.69999999999709,74.30000000000291,34.95000000000073,0,0,0,0,0.0,0.0,0.0,2023-03-13,17457.483333333334,-0.010788114743543778,-1,63.20416356529577,0,0,,,,
2023-03-13 10:15:00,17455.4,17470.35,17383.2,17393.95,19773,0.0,False,False,17772.35,17367.15,378.3999999999978,26.799999999999272,61.45000000000073,14.94999999999709,10.75,0,0,0,0,0.0,0.0,0.0,2023-03-13,17447.394944446485,-0.3063204828953333,-1,64.92349805074986,0,0,,,,
2023-03-13 11:15:00,17393.15,17409.95,17329.65,17342.1,24222,0.0,True,False,17529.9,17367.15,187.8000000000029,-25.05000000000291,51.05000000000291,16.799999999999272,12.44999999999709,0,1,0,0,0.0,0.0,0.0,2023-03-13,17427.52668556044,-0.49018249750390736,-1,66.02713493350477,0,0,,,,
2023-03-13 12:15:00,17341.85,17357.8,17257.4,17269.65,40649,0.0,False,False,17529.9,17367.15,260.25,-97.5,72.19999999999709,15.950000000000728,12.25,0,1,0,0,0.0,0.0,0.0,2023-03-13,17390.74195824005,-0.6963012764540141,-1,68.49336899426355,0,0,,,,
2023-03-13 13:15:00,17268.95,17294.7,17184.7,17190.3,54470,0.0,False,False,17529.9,17367.15,339.6000000000022,-176.85000000000218,78.65000000000146,25.75,5.599999999998545,0,1,0,0,0.0,0.0,0.0,2023-03-13,17345.34208164572,-0.893854274628458,-1,71.47049153034777,0,0,,,,
2023-03-13 14:15:00,17190.05,17197.25,17113.45,17141.0,50524,0.0,False,False,17529.9,17367.15,388.90000000000146,-226.15000000000146,49.04999999999927,7.200000000000728,27.549999999999272,0,1,0,0,0.0,0.0,0.0,2023-03-13,17306.21320958152,-0.9546467940776997,-1,72.35457984329994,0,0,,,,
2023-03-13 15:15:00,17142.3,17198.05,17142.3,17154.3,21389,0.0,False,False,17529.9,17367.15,375.6000000000022,-212.85000000000218,12.0,43.75,0.0,0,1,0,0,0.0,0.0,0.0,2023-03-13,17295.13571331723,-0.814308228924673,-1,71.2574671724666,0,0,,,,
2023-03-14 09:15:00,17160.55,17224.65,17112.4,17127.5,58778,0.0,False,False,17529.9,17367.15,402.40000000000146,-239.65000000000146,33.04999999999927,64.10000000000218,15.099999999998545,0,1,0,0,0.0,0.0,0.0,2023-03-14,17154.850000000002,-0.1594301320034986,-1,74.19527316052915,0,0,,,,
2023-03-14 10:15:00,17126.85,17126.85,17049.5,17055.6,28773,0.0,False,False,17529.9,17367.15,474.3000000000029,-311.5500000000029,71.25,0.0,6.099999999998545,0,1,0,0,0.0,0.0,0.0,2023-03-14,17129.369233361125,-0.4306593684573852,-1,74.46788101632542,0,0,,,,
2023-03-14 11:15:00,17055.25,17088.9,17038.55,17069.2,39457,0.0,True,False,17224.65,17367.15,155.45000000000073,-297.9500000000007,13.950000000000728,19.700000000000728,16.700000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-14,17109.54280124087,-0.23579122896225835,-1,72.74022223334538,0,0,,,,
2023-03-14 12:15:00,17068.9,17185.7,17026.2,17036.5,53254,0.0,False,False,17224.65,17367.15,188.15000000000146,-330.65000000000146,32.400000000001455,116.79999999999927,10.299999999999272,0,1,0,0,0.0,0.0,0.0,2023-03-14,17101.642294549045,-0.38091250785784625,-1,78.95389066014654,0,0,,,,
2023-03-14 13:15:00,17034.8,17064.15,16998.7,17008.7,32256,0.0,False,False,17224.65,17367.15,215.95000000000073,-358.4500000000007,26.099999999998545,29.350000000002183,10.0,0,1,0,0,0.0,0.0,0.0,2023-03-14,17089.83497350813,-0.47475574593844394,-1,77.98693677459691,0,0,,,,
2023-03-14 14:15:00,17009.5,17075.95,16987.1,17059.45,41480,0.0,True,False,17185.7,17367.15,126.25,-307.7000000000007,49.95000000000073,16.5,22.400000000001455,0,1,0,0,0.0,0.0,0.0,2023-03-14,17081.832595401014,-0.13103158151215963,-1,78.76465502667992,0,0,,,,
2023-03-14 15:15:00,17060.0,17068.65,17037.95,17043.3,12231,0.0,False,False,17185.7,17367.15,142.40000000000146,-323.8500000000022,16.700000000000728,8.650000000001455,5.349999999998545,0,1,0,0,0.0,0.0,0.0,2023-03-14,17080.36862200086,-0.21702471896955294,-1,75.32413214475302,0,0,,,,
2023-03-15 09:15:00,17166.45,17211.35,17125.1,17155.7,46935,0.0,False,True,17185.7,16987.1,30.0,168.60000000000218,10.75,44.89999999999782,30.600000000002183,0,0,1,0,0.0,0.0,0.0,2023-03-15,17164.05,-0.048648192005957484,-1,81.96054311139603,0,0,,,,
2023-03-15 10:15:00,17154.65,17170.85,17094.5,17113.35,34116,0.0,False,False,17185.7,16987.1,72.35000000000218,126.25,41.30000000000291,16.19999999999709,18.849999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-15,17148.13220256382,-0.20283376727536223,-1,81.55905216572162,0,0,,,,
2023-03-15 11:15:00,17113.75,17159.3,17096.95,17097.1,16756,0.0,True,False,17211.35,16987.1,114.25,110.0,16.650000000001455,45.54999999999927,0.1499999999978172,0,0,0,0,0.0,0.0,0.0,2023-03-15,17142.932925898283,-0.2673575525051718,-1,80.1846315030969,0,0,,,,
2023-03-15 12:15:00,17097.75,17107.9,17041.9,17049.15,20080,0.0,False,False,17211.35,16987.1,162.1999999999971,62.05000000000291,48.599999999998545,10.150000000001455,7.25,0,0,0,0,0.0,0.0,0.0,2023-03-15,17129.882678751685,-0.4712973244809544,-1,79.16983544500944,0,0,,,,
2023-03-15 13:15:00,17049.35,17081.35,17024.95,17047.7,19920,0.0,False,False,17211.35,16987.1,163.64999999999782,60.60000000000218,1.6499999999978172,32.0,22.75,0,0,0,0,0.0,0.0,0.0,2023-03-15,17118.528371925953,-0.4137526917448678,-1,77.54102189682223,0,0,,,,
2023-03-15 14:15:00,17048.85,17062.0,16959.65,16964.45,31073,0.0,False,False,17211.35,16987.1,246.89999999999782,-22.649999999997817,84.39999999999782,13.150000000001455,4.799999999999272,0,1,0,0,0.0,0.0,0.0,2023-03-15,17095.86728910074,-0.7687079390498289,-1,79.31551634863347,0,0,,,,
2023-03-15 15:15:00,16965.05,16975.25,16938.9,16972.15,15861,0.0,False,False,17211.35,16987.1,239.1999999999971,-14.94999999999709,7.100000000002183,3.099999999998545,26.149999999997817,0,0,0,0,0.0,0.0,0.0,2023-03-15,17084.382654003894,-0.6569312820770218,-1,76.2426521768256,0,0,,,,
2023-03-16 09:15:00,16994.65,16995.4,16850.15,16877.65,54229,0.0,False,False,17211.35,16987.1,333.6999999999971,-109.44999999999709,117.0,0.75,27.5,0,1,0,0,0.0,0.0,0.0,2023-03-16,16907.733333333334,-0.1779264715159855,-1,81.17756242372633,0,0,,,,
2023-03-16 10:15:00,16877.95,17046.7,16869.9,17027.85,45030,0.0,False,False,17211.35,16987.1,183.5,40.75,149.89999999999782,18.850000000002183,8.049999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-16,16941.190878744834,0.5115291001407176,1,88.01521678909042,0,0,,,,
2023-03-16 11:15:00,17027.95,17044.2,16927.45,16929.4,24999,0.0,False,True,17211.35,16850.15,281.9499999999971,79.25,98.54999999999927,16.25,1.9500000000007276,0,0,0,0,0.0,0.0,0.0,2023-03-16,16946.38667195137,-0.10023772194154837,-1,90.06978841604825,0,0,,,,
2023-03-16 12:15:00,16929.65,16972.2,16910.4,16972.15,19489,0.0,True,False,17046.7,16850.15,74.54999999999927,122.0,42.5,0.049999999999272404,19.25,0,0,0,0,0.0,0.0,0.0,2023-03-16,16947.091227411125,0.14786474122677123,1,88.04861128272529,0,0,,,,
2023-03-16 13:15:00,16972.85,17039.5,16936.7,17035.95,32094,0.0,False,False,17046.7,16850.15,10.75,185.79999999999927,63.10000000000218,3.5499999999992724,36.14999999999782,0,0,0,0,0.0,0.0,0.0,2023-03-16,16957.4871808433,0.46270310170328544,1,89.10320562574977,0,0,,,,
2023-03-16 14:15:00,17037.2,17062.45,16950.2,16976.9,43228,0.0,False,False,17046.7,16850.15,69.79999999999927,126.75,60.29999999999927,25.25,26.700000000000728,0,0,0,0,0.0,0.0,0.0,2023-03-16,16965.188711471423,0.06903128947018351,1,90.75789389983751,0,0,,,,
2023-03-16 15:15:00,16977.35,17014.65,16973.3,16985.6,11673,0.0,False,False,17046.7,16850.15,61.10000000000218,135.4499999999971,8.25,29.05000000000291,4.049999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-16,16966.50375260392,0.11255263709323848,1,87.22609125817085,0,0,,,,
2023-03-17 09:15:00,17111.8,17145.8,17049.2,17081.0,52011,0.0,False,False,17046.7,16850.15,-34.29999999999927,230.84999999999854,30.799999999999272,34.0,31.799999999999272,0,0,0,0,0.0,0.0,0.0,2023-03-17,17092.0,-0.06435759419611514,-1,92.44217132444672,0,0,,,,
2023-03-17 10:15:00,17080.95,17100.45,17027.15,17028.55,32732,0.0,False,False,17046.7,16850.15,18.150000000001455,178.39999999999782,52.400000000001455,19.5,1.3999999999978172,0,0,0,0,0.0,0.0,0.0,2023-03-17,17076.56930483934,-0.2811999528835864,-1,91.07398240406613,0,0,,,,
2023-03-17 11:15:00,17028.05,17057.25,16979.5,16985.85,29930,0.0,True,False,17145.8,16850.15,159.95000000000073,135.6999999999971,42.20000000000073,29.200000000000728,6.349999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-17,17058.55070737372,-0.4261833764242157,-1,90.12169353713927,0,0,,,,
2023-03-17 12:15:00,16985.5,17009.9,16958.15,16985.5,18061,0.0,False,False,17145.8,16850.15,160.29999999999927,135.34999999999854,0.0,24.400000000001455,27.349999999998545,0,0,0,0,0.0,0.0,0.0,2023-03-17,17048.476959809344,-0.369399330848195,-1,87.37931845073618,0,0,,,,
