timestamp,open,high,low,close,volume,oi,is_swing_high,is_swing_low,active_bsl,active_ssl,dist_to_bsl,dist_to_ssl,body_size,upper_wick,lower_wick,true_bos_bullish,true_bos_bearish,sweep_trap_bsl,sweep_trap_ssl,oi_pct_change,vol_oi_ratio,oi_zscore,date,vwap,dist_to_vwap_pct,vwap_trend,atr,trigger_long,trigger_short,long_sl,long_tp,short_sl,short_tp
2023-02-27 09:45:00,17406.55,17419.8,17303.8,17306.4,22472,0.0,False,False,17485.45,17421.8,179.04999999999927,-115.39999999999782,100.14999999999782,13.25,2.600000000002183,0,1,0,0,0.0,0.0,0.0,2023-02-27,17382.13445891082,-0.435702871185611,-1,53.82615401836322,0,0,,,,
2023-02-27 10:15:00,17306.35,17332.6,17300.9,17323.45,10814,0.0,False,False,17485.45,17421.8,162.0,-98.34999999999854,17.100000000002183,9.149999999997817,5.44999999999709,0,1,0,0,0.0,0.0,0.0,2023-02-27,17372.425531118348,-0.2819153320336285,-1,51.4707144081246,0,0,,,,
2023-02-27 10:45:00,17323.2,17377.35,17307.2,17376.65,12008,0.0,False,False,17485.45,17421.8,108.79999999999927,-45.14999999999782,53.45000000000073,0.6999999999970896,16.0,0,1,0,0,0.0,0.0,0.0,2023-02-27,17369.69979841403,0.04001336618729091,1,53.39192453870276,0,0,,,,
2023-02-27 11:15:00,17376.45,17394.3,17343.85,17379.8,9755,0.0,False,True,17485.45,17300.9,105.65000000000146,78.89999999999782,3.349999999998545,14.5,32.60000000000218,0,0,0,0,0.0,0.0,0.0,2023-02-27,17370.012269548977,0.056348437175146655,1,53.098559094509774,0,0,,,,
2023-02-27 11:45:00,17379.0,17397.3,17323.8,17329.05,14400,0.0,False,False,17485.45,17300.9,156.40000000000146,28.149999999997817,49.95000000000073,18.299999999999272,5.25,0,0,0,0,0.0,0.0,0.0,2023-02-27,17367.313196465795,-0.2203173054631285,-1,55.07699745160686,0,0,,,,
2023-02-27 12:15:00,17328.7,17347.15,17322.65,17333.75,5550,0.0,False,False,17485.45,17300.9,151.70000000000073,32.849999999998545,5.049999999999272,13.400000000001455,6.049999999999272,0,0,0,0,0.0,0.0,0.0,2023-02-27,17365.688765483883,-0.1839187947866745,-1,52.185645144046326,0,0,,,,
2023-02-27 12:45:00,17331.85,17347.9,17299.0,17308.5,5816,0.0,True,False,17397.3,17300.9,88.79999999999927,7.599999999998545,23.349999999998545,16.05000000000291,9.5,0,0,0,0,0.0,0.0,0.0,2023-02-27,17363.35866972659,-0.31594503557791775,-1,51.88197959314587,0,0,,,,
2023-02-27 13:15:00,17306.95,17342.2,17304.0,17333.5,5349,0.0,False,False,17397.3,17300.9,63.79999999999927,32.599999999998545,26.549999999999272,8.700000000000728,2.9500000000007276,0,0,0,0,0.0,0.0,0.0,2023-02-27,17361.76148407552,-0.1627800502929465,-1,50.64346563459754,0,0,,,,
2023-02-27 13:45:00,17333.05,17374.15,17327.0,17354.2,14100,0.0,False,True,17397.3,17299.0,43.099999999998545,55.20000000000073,21.150000000001455,19.950000000000728,6.049999999999272,0,0,0,0,0.0,0.0,0.0,2023-02-27,17360.736906452465,-0.037653392754510955,-1,50.33315644676262,0,0,,,,
2023-02-27 14:15:00,17354.05,17363.45,17336.7,17353.65,6563,0.0,False,False,17397.3,17299.0,43.64999999999782,54.650000000001455,0.3999999999978172,9.400000000001455,16.950000000000728,0,0,0,0,0.0,0.0,0.0,2023-02-27,17360.304927138353,-0.0383341604095252,-1,48.27418831129956,0,0,,,,
