timestamp,open,high,low,close,volume,oi,is_swing_high,is_swing_low,active_bsl,active_ssl,dist_to_bsl,dist_to_ssl,body_size,upper_wick,lower_wick,true_bos_bullish,true_bos_bearish,sweep_trap_bsl,sweep_trap_ssl,oi_pct_change,vol_oi_ratio,oi_zscore,date,vwap,dist_to_vwap_pct,vwap_trend,atr,trigger_long,trigger_short,long_sl,long_tp,short_sl,short_tp
2026-01-27 09:28:00,24968.1,24968.85,24954.3,24961.0,455,9253660.0,False,True,,24932.55,,28.450000000000728,7.099999999998545,0.75,6.700000000000728,0,0,0,0,-0.3109069519914853,4.916973392149701e-05,0.0,2026-01-27,24999.003561054957,-0.15202030337785555,-1,37.182142857142544,0,0,,,,
2026-01-27 09:29:00,24959.2,24960.35,24951.05,24958.55,505,9253660.0,True,False,24970.7,24932.55,12.150000000001455,26.0,0.6500000000014552,1.1499999999978172,7.5,0,0,0,0,0.0,5.457300138539778e-05,0.0,2026-01-27,24997.21835545169,-0.15469063358106072,-1,35.236989795918134,0,0,,,,
2026-01-27 09:30:00,24958.4,24975.65,24942.15,24944.4,710,9253660.0,False,False,24970.7,24932.55,26.299999999999272,11.850000000002183,14.0,17.25,2.25,0,0,0,0,0.0,7.672639798739094e-05,0.0,2026-01-27,24994.804227405246,-0.2016588205559112,-1,35.1129190962097,0,0,,,,
2026-01-27 09:31:00,24943.9,24976.1,24940.2,24968.65,395,9246640.0,False,False,24970.7,24932.55,2.0499999999992724,36.10000000000218,24.75,7.44999999999709,3.7000000000007276,0,0,0,0,-0.07586187519316168,4.2718219807411123e-05,0.0,2026-01-27,24993.803469356564,-0.10063882188800076,-1,35.169139160766,0,0,,,,
2026-01-27 09:32:00,24967.35,24975.95,24954.35,24958.4,477,9246640.0,False,False,24970.7,24932.55,12.299999999999272,25.850000000002183,8.94999999999709,8.600000000002183,4.05000000000291,0,0,0,0,0.0,5.158630594464584e-05,0.0,2026-01-27,24992.716618742164,-0.1373064771855524,-1,34.19991493499716,0,0,,,,
2026-01-27 09:33:00,24958.25,24989.85,24947.2,24989.85,525,9246640.0,False,True,24970.7,24940.2,-19.149999999997817,49.64999999999782,31.599999999998545,0.0,11.049999999999272,1,0,0,0,0.0,5.677738075668567e-05,0.0,2026-01-27,24992.079997160705,-0.008922815391754534,-1,34.80349243964007,0,0,,,,
2026-01-27 09:34:00,24984.0,25000.2,24976.5,24989.5,369,9232340.0,False,False,24970.7,24940.2,-18.799999999999272,49.29999999999927,5.5,10.700000000000728,7.5,0,0,0,0,-0.1546507704420219,3.9968198744846915e-05,-1.5219275022574645,2026-01-27,24991.994577021513,-0.009981504332616442,-1,34.01038583680869,0,0,,,,
2026-01-27 09:35:00,24989.95,25020.55,24977.8,25020.55,479,9232340.0,False,False,24970.7,24940.2,-49.849999999998545,80.34999999999854,30.599999999998545,0.0,12.150000000001455,1,0,0,0,0.0,5.1882837937077705e-05,-1.3726237670631507,2026-01-27,24992.453354311732,0.11242051866596661,1,34.634643991322356,0,0,,,,
2026-01-27 09:36:00,25019.6,25022.5,25005.95,25015.55,380,9232340.0,False,False,24970.7,24940.2,-44.849999999998545,75.34999999999854,4.049999999999272,2.900000000001455,9.599999999998545,1,0,0,0,0.0,4.1159662664069996e-05,-1.2448948288006163,2026-01-27,24993.004481152606,0.09020731726909874,1,33.34288370622785,0,0,,,,
2026-01-27 09:37:00,25015.6,25040.3,25010.95,25035.4,495,9204780.0,False,False,24970.7,24940.2,-64.70000000000073,95.20000000000073,19.80000000000291,4.899999999997817,4.649999999997817,1,0,0,0,-0.2985158692162537,5.377640747524656e-05,-1.6935752442192322,2026-01-27,24994.12775177619,0.1651277797477059,1,33.05767772721147,0,0,,,,
2026-01-27 09:38:00,25036.4,25082.75,25031.8,25082.75,1282,9204780.0,False,False,24970.7,24940.2,-112.04999999999927,142.54999999999927,46.349999999998545,0.0,4.600000000002183,1,0,0,0,0.0,0.00013927546340053754,-1.5368324446412853,2026-01-27,24999.500775171124,0.3330035490610971,1,34.33570074669642,0,0,,,,
2026-01-27 09:39:00,25084.05,25095.15,25076.9,25091.5,537,9204780.0,False,False,24970.7,24940.2,-120.79999999999927,151.29999999999927,7.450000000000728,3.650000000001455,7.149999999997817,1,0,0,0,0.0,5.833925417011596e-05,-1.3978542300435766,2026-01-27,25002.191843448665,0.35720130903137715,1,33.18672212193239,0,0,,,,
